# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1275   -1.7270652612e+01    2.1200284092e-01    2.6582627898e+03    2.6580000000e+03    5.0000000000e-01   -1.7249555583e+01    9.9611046554e-01    9.9962377728e-01
      1276   -1.7275804993e+01    2.5473853450e-01    2.6583096000e+03    2.6580000000e+03    1.6666666667e-01   -1.7249559297e+01    9.9578834047e-01    9.9962377728e-01
      1277   -1.7279326162e+01    2.1451670780e-01    2.6593627239e+03    2.6590000000e+03    1.6666666667e-01   -1.7249943834e+01    9.9600171671e-01    9.9924783753e-01
      1278   -1.7277770902e+01    2.2294056962e-01    2.6633702914e+03    2.6630000000e+03    3.3333333333e-01   -1.7251459774e+01    9.9638815218e-01    9.9962448367e-01
      1279   -1.7274559363e+01    2.3463182372e-01    2.6643193581e+03    2.6640000000e+03    1.6666666667e-01   -1.7251850930e+01    9.9558025514e-01    9.9924924925e-01
      1280   -1.7273176718e+01    2.7047424574e-01    2.6642923648e+03    2.6640000000e+03    3.3333333333e-01   -1.7251865295e+01    9.9580168705e-01    1.0000000000e+00
      1281   -1.7265291831e+01    2.2741830564e-01    2.6652187788e+03    2.6650000000e+03    1.6666666667e-01   -1.7252252222e+01    9.9619718110e-01    9.9849906191e-01
      1282   -1.7263014535e+01    2.2859836191e-01    2.6641631490e+03    2.6640000000e+03    3.3333333333e-01   -1.7251887350e+01    9.9570973530e-01    9.9924924925e-01
      1283   -1.7259657941e+01    2.0722659779e-01    2.6651217300e+03    2.6650000000e+03    1.6666666667e-01   -1.7252266404e+01    9.9617833249e-01    9.9924953096e-01
      1284   -1.7264292425e+01    1.9810412581e-01    2.6661337104e+03    2.6660000000e+03    5.0000000000e-01   -1.7252643388e+01    9.9537010964e-01    9.9849962491e-01
      1285   -1.7262371203e+01    2.1964230516e-01    2.6651518283e+03    2.6650000000e+03    3.3333333333e-01   -1.7252267208e+01    9.9384119609e-01    9.9887429644e-01
      1286   -1.7266899709e+01    2.6786866227e-01    2.6631746499e+03    2.6630000000e+03    3.3333333333e-01   -1.7251519351e+01    9.9627083617e-01    9.9887345100e-01
      1287   -1.7278758629e+01    3.5494141751e-01    2.6612405746e+03    2.6610000000e+03    1.6666666667e-01   -1.7250769307e+01    9.9472215475e-01    9.9962420143e-01
      1288   -1.7266702336e+01    2.4963932604e-01    2.6612455540e+03    2.6610000000e+03    1.6666666667e-01   -1.7250774387e+01    9.9409956088e-01    9.9849680571e-01
      1289   -1.7264392431e+01    2.2218061873e-01    2.6611970242e+03    2.6610000000e+03    3.3333333333e-01   -1.7250789432e+01    9.9580581472e-01    9.9812100714e-01
      1290   -1.7272992491e+01    2.1395188282e-01    2.6592487063e+03    2.6590000000e+03    5.0000000000e-01   -1.7250042441e+01    9.9638353406e-01    9.9887175630e-01
      1291   -1.7284370599e+01    3.2115555829e-01    2.6583706216e+03    2.6580000000e+03    5.0000000000e-01   -1.7249669230e+01    9.9631381416e-01    1.0000000000e+00
      1292   -1.7282668287e+01    3.1732799695e-01    2.6603643916e+03    2.6600000000e+03    1.6666666667e-01   -1.7250431543e+01    9.9501706163e-01    9.9962406015e-01
      1293   -1.7277594574e+01    2.1391815769e-01    2.6623338059e+03    2.6620000000e+03    3.3333333333e-01   -1.7251202811e+01    9.9589729991e-01    9.9887302780e-01
      1294   -1.7278767680e+01    1.9610195107e-01    2.6623563018e+03    2.6620000000e+03    5.0000000000e-01   -1.7251221024e+01    9.9499109586e-01    9.9887302780e-01
      1295   -1.7277834051e+01    2.1041842612e-01    2.6653473985e+03    2.6650000000e+03    5.0000000000e-01   -1.7252361298e+01    9.9554465840e-01    9.9962476548e-01
      1296   -1.7276670012e+01    2.6854401021e-01    2.6663178494e+03    2.6660000000e+03    1.6666666667e-01   -1.7252751356e+01    9.9592197106e-01    9.9962490623e-01
      1297   -1.7264100464e+01    2.2700636816e-01    2.6672218752e+03    2.6670000000e+03    3.3333333333e-01   -1.7253140468e+01    9.9526446944e-01    9.9850018748e-01
      1298   -1.7265052187e+01    1.8916027902e-01    2.6651611231e+03    2.6650000000e+03    3.3333333333e-01   -1.7252403374e+01    9.9576633809e-01    9.9924953096e-01
      1299   -1.7264639742e+01    1.9610647797e-01    2.6661574517e+03    2.6660000000e+03    1.6666666667e-01   -1.7252781127e+01    9.9411923202e-01    9.9887471868e-01
      1300   -1.7269711134e+01    2.3055040689e-01    2.6702066844e+03    2.6700000000e+03    3.3333333333e-01   -1.7254283755e+01    9.9562094941e-01    9.9812734082e-01
      1301   -1.7268118462e+01    2.6177313811e-01    2.6672124696e+03    2.6670000000e+03    3.3333333333e-01   -1.7253162556e+01    9.9488949760e-01    9.9925009374e-01
      1302   -1.7267235308e+01    2.0907777234e-01    2.6661942134e+03    2.6660000000e+03    3.3333333333e-01   -1.7252794775e+01    9.9638453678e-01    9.9962490623e-01
      1303   -1.7257754457e+01    2.0525507019e-01    2.6661249505e+03    2.6660000000e+03    0.0000000000e+00   -1.7252800682e+01    9.9529045450e-01    9.9924981245e-01
      1304   -1.7261475645e+01    1.9089665783e-01    2.6660883120e+03    2.6660000000e+03    1.6666666667e-01   -1.7252805845e+01    9.9541842430e-01    1.0000000000e+00
      1305   -1.7261985106e+01    2.0171416667e-01    2.6661129705e+03    2.6660000000e+03    0.0000000000e+00   -1.7252803132e+01    9.9548091749e-01    9.9924981245e-01
      1306   -1.7263760368e+01    1.9527353323e-01    2.6651374647e+03    2.6650000000e+03    3.3333333333e-01   -1.7252428344e+01    9.9568566866e-01    9.9924953096e-01
      1307   -1.7267791939e+01    2.3143252762e-01    2.6671718765e+03    2.6670000000e+03    1.6666666667e-01   -1.7253179330e+01    9.9595220970e-01    9.9962504687e-01
      1308   -1.7268640471e+01    2.1702752835e-01    2.6681918445e+03    2.6680000000e+03    1.6666666667e-01   -1.7253556479e+01    9.9536460253e-01    9.9925037481e-01
      1309   -1.7255777201e+01    2.4260862152e-01    2.6691084708e+03    2.6690000000e+03    3.3333333333e-01   -1.7253936819e+01    9.9632939544e-01    9.9962532784e-01
      1310   -1.7266090188e+01    2.5039292812e-01    2.6710815059e+03    2.6710000000e+03    1.6666666667e-01   -1.7254692172e+01    9.9455403912e-01    9.9925121677e-01
      1311   -1.7261905479e+01    2.3728470692e-01    2.6711211535e+03    2.6710000000e+03    3.3333333333e-01   -1.7254687829e+01    9.9482024885e-01    9.9962560839e-01
      1312   -1.7260875282e+01    2.2885849730e-01    2.6730776745e+03    2.6730000000e+03    3.3333333333e-01   -1.7255440505e+01    9.9475221269e-01    9.9925177703e-01
      1313   -1.7262378425e+01    2.0186897534e-01    2.6730783926e+03    2.6730000000e+03    3.3333333333e-01   -1.7255441222e+01    9.9659377771e-01    9.9850355406e-01
      1314   -1.7257689757e+01    2.5485344083e-01    2.6730685515e+03    2.6730000000e+03    0.0000000000e+00   -1.7255441088e+01    9.9626144292e-01    9.9962588851e-01
      1315   -1.7254047676e+01    2.5602688007e-01    2.6739988685e+03    2.6740000000e+03    3.3333333333e-01   -1.7255816234e+01    9.9562813588e-01    1.0000000000e+00
      1316   -1.7242553547e+01    2.2367968799e-01    2.6738931661e+03    2.6740000000e+03    0.0000000000e+00   -1.7255813480e+01    9.9519721143e-01    9.9925205684e-01
      1317   -1.7238232557e+01    2.3281299377e-01    2.6717997771e+03    2.6720000000e+03    1.6666666667e-01   -1.7255059515e+01    9.9579340766e-01    9.9962574850e-01
      1318   -1.7250685526e+01    2.6290867297e-01    2.6718533342e+03    2.6720000000e+03    1.6666666667e-01   -1.7255044346e+01    9.9537634324e-01    9.9925149701e-01
      1319   -1.7239844887e+01    2.3666243176e-01    2.6728650662e+03    2.6730000000e+03    5.0000000000e-01   -1.7255399838e+01    9.9567921478e-01    1.0000000000e+00
      1320   -1.7243613571e+01    2.0864739611e-01    2.6748072925e+03    2.6750000000e+03    1.6666666667e-01   -1.7256139331e+01    9.9514195747e-01    9.9887850467e-01
      1321   -1.7243801168e+01    2.4390907961e-01    2.6738387530e+03    2.6740000000e+03    3.3333333333e-01   -1.7255748113e+01    9.9592908973e-01    9.9962602842e-01
      1322   -1.7241168101e+01    2.3061356311e-01    2.6758115161e+03    2.6760000000e+03    1.6666666667e-01   -1.7256481573e+01    9.9397004239e-01    9.9962630792e-01
      1323   -1.7239954048e+01    2.8568578881e-01    2.6777806245e+03    2.6780000000e+03    3.3333333333e-01   -1.7257214652e+01    9.9522121031e-01    9.9813293503e-01
      1324   -1.7259246951e+01    6.8758663158e-01    2.6758082277e+03    2.6760000000e+03    3.3333333333e-01   -1.7256451392e+01    9.9545406081e-01    9.9813153961e-01
      1325   -1.7263772860e+01    2.8375754493e-01    2.6719956076e+03    2.6720000000e+03    3.3333333333e-01   -1.7254938385e+01    9.9456477503e-01    9.9962574850e-01
      1326   -1.7262056291e+01    2.6793333175e-01    2.6720975851e+03    2.6720000000e+03    0.0000000000e+00   -1.7254937030e+01    9.9534513901e-01    9.9962574850e-01
      1327   -1.7249052382e+01    4.0863049022e-01    2.6729246184e+03    2.6730000000e+03    3.3333333333e-01   -1.7255313547e+01    9.9510583208e-01    9.9962588851e-01
      1328   -1.7251287551e+01    2.6792353288e-01    2.6758705191e+03    2.6760000000e+03    5.0000000000e-01   -1.7256436186e+01    9.9559924387e-01    9.9925261584e-01
      1329   -1.7254952671e+01    5.9242026895e-01    2.6778798240e+03    2.6780000000e+03    3.3333333333e-01   -1.7257173642e+01    9.9512732455e-01    9.9887976102e-01
      1330   -1.7251030370e+01    2.7183219255e-01    2.6768765625e+03    2.6770000000e+03    1.6666666667e-01   -1.7256792344e+01    9.9516170612e-01    9.9925289503e-01
      1331   -1.7251334271e+01    2.4570529311e-01    2.6769203580e+03    2.6770000000e+03    3.3333333333e-01   -1.7256787518e+01    9.9477496013e-01    1.0000000000e+00
      1332   -1.7254459706e+01    2.5104231758e-01    2.6789405362e+03    2.6790000000e+03    1.6666666667e-01   -1.7257526343e+01    9.9440594186e-01    9.9888017917e-01
      1333   -1.7267374495e+01    3.1337071910e-01    2.6810434228e+03    2.6810000000e+03    3.3333333333e-01   -1.7258264870e+01    9.9467298696e-01    9.9813502424e-01
      1334   -1.7263856612e+01    2.2664675591e-01    2.6781173548e+03    2.6780000000e+03    5.0000000000e-01   -1.7257140061e+01    9.9440983001e-01    9.9962658701e-01
      1335   -1.7254354305e+01    2.6178448597e-01    2.6790203006e+03    2.6790000000e+03    3.3333333333e-01   -1.7257518673e+01    9.9563858623e-01    9.9925345278e-01
      1336   -1.7258795947e+01    2.1467956019e-01    2.6769925500e+03    2.6770000000e+03    1.6666666667e-01   -1.7256774262e+01    9.9471445118e-01    9.9925289503e-01
      1337   -1.7263695044e+01    2.7530597474e-01    2.6750655636e+03    2.6750000000e+03    3.3333333333e-01   -1.7256021606e+01    9.9406930818e-01    9.9887850467e-01
      1338   -1.7258066596e+01    2.8520619860e-01    2.6750628745e+03    2.6750000000e+03    1.6666666667e-01   -1.7256019931e+01    9.9491865836e-01    9.9962616822e-01
      1339   -1.7250291249e+01    2.7042368814e-01    2.6739763491e+03    2.6740000000e+03    1.6666666667e-01   -1.7255648311e+01    9.9529529801e-01    9.9925205684e-01
      1340   -1.7254845914e+01    2.4493330301e-01    2.6719642815e+03    2.6720000000e+03    1.6666666667e-01   -1.7254897827e+01    9.9652108252e-01    9.9925149701e-01
      1341   -1.7255331038e+01    2.3809574193e-01    2.6730073569e+03    2.6730000000e+03    5.0000000000e-01   -1.7255263486e+01    9.9527484047e-01    1.0000000000e+00
      1342   -1.7255623364e+01    2.6233196039e-01    2.6759863259e+03    2.6760000000e+03    3.3333333333e-01   -1.7256380349e+01    9.9538327630e-01    9.9887892377e-01
      1343   -1.7249801605e+01    2.1484147350e-01    2.6729615247e+03    2.6730000000e+03    3.3333333333e-01   -1.7255254200e+01    9.9479128053e-01    9.9962588851e-01
      1344   -1.7255738797e+01    2.0924689073e-01    2.6759586365e+03    2.6760000000e+03    1.6666666667e-01   -1.7256371704e+01    9.9567601570e-01    9.9925261584e-01
      1345   -1.7264847049e+01    2.1369468819e-01    2.6790588409e+03    2.6790000000e+03    5.0000000000e-01   -1.7257483281e+01    9.9521702175e-01    9.9888017917e-01
      1346   -1.7260570929e+01    2.8000416824e-01    2.6790810405e+03    2.6790000000e+03    3.3333333333e-01   -1.7257479189e+01    9.9592921909e-01    9.9925345278e-01
      1347   -1.7249279312e+01    2.5612411151e-01    2.6789687605e+03    2.6790000000e+03    1.6666666667e-01   -1.7257482408e+01    9.9653745501e-01    9.9962672639e-01
      1348   -1.7251122069e+01    2.3089172852e-01    2.6838799302e+03    2.6840000000e+03    1.6666666667e-01   -1.7259346824e+01    9.9508451284e-01    9.9888226528e-01
      1349   -1.7253447877e+01    2.2030522934e-01    2.6839132816e+03    2.6840000000e+03    1.6666666667e-01   -1.7259337571e+01    9.9575682436e-01    9.9850968703e-01
      1350   -1.7252919430e+01    2.1790102675e-01    2.6809318560e+03    2.6810000000e+03    5.0000000000e-01   -1.7258211448e+01    9.9386803421e-01    9.9888101455e-01
      1351   -1.7267610609e+01    2.2418850197e-01    2.6780418371e+03    2.6780000000e+03    1.6666666667e-01   -1.7257085944e+01    9.9577502457e-01    9.9850634802e-01
      1352   -1.7248394079e+01    8.7601445536e-01    2.6750248585e+03    2.6750000000e+03    3.3333333333e-01   -1.7255958772e+01    9.9568691275e-01    1.0000000000e+00
      1353   -1.7258709585e+01    3.2409100230e-01    2.6769513116e+03    2.6770000000e+03    3.3333333333e-01   -1.7256711586e+01    9.9538750473e-01    9.9850579006e-01
      1354   -1.7267137119e+01    2.2812783315e-01    2.6740986165e+03    2.6740000000e+03    3.3333333333e-01   -1.7255580397e+01    9.9584160081e-01    9.9887808527e-01
      1355   -1.7267310786e+01    1.9106322931e-01    2.6711670674e+03    2.6710000000e+03    3.3333333333e-01   -1.7254456185e+01    9.9486002877e-01    1.0000000000e+00
      1356   -1.7267146178e+01    2.2776104044e-01    2.6711637538e+03    2.6710000000e+03    0.0000000000e+00   -1.7254461230e+01    9.9508181189e-01    9.9925121677e-01
      1357   -1.7263766438e+01    1.7980378318e-01    2.6691522999e+03    2.6690000000e+03    3.3333333333e-01   -1.7253717342e+01    9.9488310688e-01    9.9962532784e-01
      1358   -1.7259349203e+01    1.9021528809e-01    2.6710944317e+03    2.6710000000e+03    3.3333333333e-01   -1.7254471441e+01    9.9532032825e-01    1.0000000000e+00
      1359   -1.7254365401e+01    2.3988321403e-01    2.6720212735e+03    2.6720000000e+03    1.6666666667e-01   -1.7254848106e+01    9.9608908809e-01    9.9925149701e-01
      1360   -1.7262570195e+01    2.1778163087e-01    2.6730435915e+03    2.6730000000e+03    1.6666666667e-01   -1.7255221122e+01    9.9553438076e-01    9.9850355406e-01
      1361   -1.7260706608e+01    2.1071927071e-01    2.6700994672e+03    2.6700000000e+03    3.3333333333e-01   -1.7254093041e+01    9.9720206807e-01    9.9962546816e-01
      1362   -1.7253001181e+01    2.1021222426e-01    2.6730268818e+03    2.6730000000e+03    3.3333333333e-01   -1.7255217399e+01    9.9570082051e-01    9.9850355406e-01
      1363   -1.7251715471e+01    2.0824354056e-01    2.6719714290e+03    2.6720000000e+03    6.6666666667e-01   -1.7254843133e+01    9.9634281458e-01    9.9812874251e-01
      1364   -1.7243821821e+01    2.2819857864e-01    2.6679242930e+03    2.6680000000e+03    3.3333333333e-01   -1.7253338825e+01    9.9511859583e-01    9.9962518741e-01
      1365   -1.7247313192e+01    2.1722423983e-01    2.6708900517e+03    2.6710000000e+03    3.3333333333e-01   -1.7254455444e+01    9.9477203951e-01    9.9812804193e-01
      1366   -1.7248768159e+01    2.3532153395e-01    2.6689336765e+03    2.6690000000e+03    3.3333333333e-01   -1.7253692969e+01    9.9660752538e-01    9.9812663919e-01
      1367   -1.7254702651e+01    2.2497414638e-01    2.6659917919e+03    2.6660000000e+03    3.3333333333e-01   -1.7252557686e+01    9.9498856302e-01    9.9887471868e-01
      1368   -1.7260744554e+01    2.2100336939e-01    2.6650805069e+03    2.6650000000e+03    1.6666666667e-01   -1.7252173052e+01    9.9600094650e-01    9.9849906191e-01
      1369   -1.7263270720e+01    1.9742239447e-01    2.6631470266e+03    2.6630000000e+03    3.3333333333e-01   -1.7251417523e+01    9.9357937369e-01    9.9887345100e-01
      1370   -1.7272127441e+01    1.9645188399e-01    2.6612239332e+03    2.6610000000e+03    3.3333333333e-01   -1.7250666195e+01    9.9434023558e-01    9.9962420143e-01
      1371   -1.7266790358e+01    2.0195833225e-01    2.6642335474e+03    2.6640000000e+03    3.3333333333e-01   -1.7251794930e+01    9.9514235514e-01    9.9924924925e-01
      1372   -1.7260030549e+01    1.6847220427e-01    2.6651481042e+03    2.6650000000e+03    3.3333333333e-01   -1.7252179169e+01    9.9613545319e-01    9.9924953096e-01
      1373   -1.7253251367e+01    1.8452467965e-01    2.6640644490e+03    2.6640000000e+03    3.3333333333e-01   -1.7251808591e+01    9.9522241177e-01    9.9849849850e-01
      1374   -1.7253129044e+01    2.5631120818e-01    2.6620280774e+03    2.6620000000e+03    1.6666666667e-01   -1.7251056972e+01    9.9492152471e-01    9.9887302780e-01
      1375   -1.7257693849e+01    2.1830527054e-01    2.6610662910e+03    2.6610000000e+03    5.0000000000e-01   -1.7250675342e+01    9.9536620967e-01    9.9887260428e-01
      1376   -1.7258644786e+01    2.4354299636e-01    2.6620948245e+03    2.6620000000e+03    5.0000000000e-01   -1.7251045081e+01    9.9661295144e-01    9.9924868520e-01
